Hours_Studied,Attendance,bool_Extracurricular_Activities,Sleep_Hours,Previous_Scores,bool_Internet_Access,Tutoring_Sessions,School_Type_Private,School_Type_Public,Physical_Activity,numeric_Parental_Education_Level,numeric_Distance_from_Home,Exam_Score,numeric_Parental_Involvement,numeric_Access_to_Resources,numeric_Motivation_Level,numeric_Family_Income,numeric_Teacher_Quality,numeric_Peer_Influence,numeric_Learning_Disabilities
21,99,True,5,54,True,1,False,True,4,1,1,70,1,1,2,0,1,0,False
28,73,True,6,96,True,1,False,True,0,2,0,70,1,2,1,1,1,-1,False
22,92,False,8,65,True,0,True,False,2,0,1,71,2,2,1,1,2,1,False
17,68,True,6,87,True,0,True,False,4,1,0,64,0,2,2,0,1,1,True
14,82,False,6,94,True,7,True,False,4,2,0,71,1,2,0,1,2,-1,False
18,67,True,7,62,True,1,True,False,2,0,2,63,2,1,2,0,0,1,False
14,74,True,6,96,True,2,False,True,4,1,0,68,2,2,0,0,2,0,False
20,97,False,7,81,True,3,False,True,3,1,0,71,1,1,1,1,2,0,True
17,66,True,8,83,True,4,True,False,5,0,1,65,1,1,1,1,2,-1,False
11,85,True,7,96,False,1,False,True,3,0,0,66,2,1,1,0,1,0,False
28,84,True,9,76,True,0,True,False,3,0,0,72,2,2,2,2,1,-1,False
17,65,True,8,72,True,1,False,True,4,1,1,65,2,2,0,0,1,1,False
12,73,False,7,82,False,1,False,True,3,0,2,60,0,1,1,0,1,1,False
19,83,False,7,78,False,2,False,True,4,2,1,67,0,1,2,0,2,1,False
20,67,False,10,53,True,1,True,False,2,2,0,65,1,2,2,0,1,1,False
10,92,True,6,59,True,0,False,True,2,0,1,64,2,0,2,0,1,-1,False
22,99,True,7,51,True,2,False,True,4,0,1,72,2,2,1,2,2,-1,True
14,69,False,6,55,True,3,True,False,2,0,1,62,2,1,1,0,0,1,False
30,67,True,8,86,True,0,False,True,4,0,1,67,1,1,1,0,1,0,False
23,78,True,10,50,True,1,True,False,3,2,0,67,1,1,1,1,1,1,True
18,90,False,7,65,True,4,False,True,3,1,0,69,1,1,0,1,1,1,False
16,71,True,7,72,True,1,True,False,4,1,1,65,2,2,0,1,0,0,False
19,61,False,7,97,True,0,False,True,3,1,2,62,1,2,0,1,2,-1,True
24,82,True,5,66,True,0,True,False,3,2,0,69,2,1,1,1,1,0,False
20,98,False,7,89,True,1,False,True,3,1,2,72,1,2,1,2,1,1,False
19,76,True,10,70,True,1,False,True,3,1,2,63,0,2,0,0,1,-1,False
20,77,False,8,55,True,1,False,True,3,1,2,64,2,1,0,1,1,-1,False
16,99,True,9,55,True,1,False,True,3,1,2,67,0,1,1,2,1,0,True
18,88,False,9,72,True,2,False,True,4,2,1,70,1,1,2,2,2,0,False
7,89,True,6,53,True,3,True,False,2,0,1,64,2,0,1,0,2,0,False
26,83,False,10,79,True,1,False,True,2,0,1,69,1,1,1,2,1,0,False
22,99,False,4,75,True,2,True,False,4,0,0,72,2,2,0,1,1,-1,False
15,88,True,7,85,True,4,True,False,2,2,0,69,1,1,1,1,1,-1,False
31,96,True,4,59,True,3,True,False,5,0,0,75,2,1,1,0,1,0,False
21,88,False,4,80,True,1,False,True,2,2,0,67,0,1,0,1,1,1,True
14,89,True,8,59,True,1,True,False,3,1,0,67,1,1,2,0,1,0,False
22,72,True,9,65,True,0,False,True,3,0,1,64,1,0,2,1,1,0,False
22,91,False,4,81,True,2,True,False,3,0,0,68,1,0,1,0,2,-1,False
17,72,True,7,94,True,1,False,True,5,0,1,66,2,1,2,0,1,0,False
23,83,False,5,74,True,3,False,True,2,2,0,69,2,1,1,0,1,-1,False
18,70,True,7,60,True,1,False,True,3,1,0,65,2,0,1,1,2,1,False
23,93,True,9,94,True,2,True,False,3,0,1,70,1,0,2,1,0,-1,False
9,64,True,10,68,True,0,True,False,3,0,0,57,1,0,0,1,1,-1,False
17,93,False,8,87,True,2,True,False,3,1,1,69,1,1,0,2,2,-1,False
30,84,True,5,66,True,0,False,True,2,2,0,70,2,0,0,1,0,1,False
15,67,True,5,65,True,4,True,False,2,1,0,63,0,1,1,1,1,-1,False
16,82,False,7,82,True,1,False,True,3,2,1,66,1,1,1,1,0,0,False
7,74,False,10,69,True,1,False,True,4,0,0,64,2,1,2,2,1,1,False
19,63,True,6,51,True,2,False,True,4,0,0,62,1,0,2,1,1,0,False
21,99,True,6,65,True,1,True,False,2,1,2,71,2,1,0,1,1,1,False
20,61,False,5,89,True,1,False,True,2,2,2,64,1,2,1,1,1,0,False
19,86,True,7,93,True,1,False,True,2,0,0,72,2,2,2,1,2,0,False
20,75,False,7,78,True,0,False,True,2,1,0,64,1,1,1,0,1,-1,False
26,86,True,7,65,True,2,True,False,4,2,1,71,1,0,1,2,2,0,False
19,74,True,8,76,True,5,False,True,4,1,0,68,1,1,2,1,2,0,True
17,87,True,8,92,False,3,False,True,2,1,0,68,1,1,1,2,0,-1,False
18,89,False,7,66,True,2,False,True,3,1,1,68,1,1,1,1,1,1,False
23,88,False,7,69,True,3,False,True,3,0,0,69,1,1,1,0,2,-1,False
28,65,True,7,77,True,1,False,True,3,1,0,67,0,1,2,0,2,1,False
16,86,False,7,94,True,0,True,False,4,0,0,66,1,0,0,0,1,1,False
21,71,True,6,79,True,1,True,False,4,2,2,65,1,1,1,0,1,0,False
22,61,False,5,60,True,0,True,False,2,0,1,63,1,2,2,2,0,0,False
14,77,False,7,54,True,1,False,True,2,0,1,62,2,0,1,1,2,-1,False
20,77,False,6,55,True,1,True,False,1,1,0,67,2,2,1,2,0,0,False
11,79,True,8,98,True,2,False,True,4,0,0,65,1,1,1,0,1,0,False
22,72,False,7,88,False,2,False,True,4,0,0,66,0,2,1,1,1,1,False
18,73,True,8,75,True,0,False,True,1,1,0,64,1,1,1,2,1,0,True
21,62,True,5,84,True,5,False,True,4,0,0,67,2,1,1,0,1,1,False
20,87,False,10,56,True,2,False,True,2,1,1,67,1,1,1,1,1,0,False
14,83,False,4,81,True,1,False,True,4,0,1,61,0,0,0,0,1,-1,True
20,74,True,9,91,True,1,False,True,5,0,0,66,1,1,1,0,1,0,False
13,88,True,7,53,True,2,True,False,4,1,1,66,2,1,1,1,1,-1,False
28,81,True,6,65,True,1,False,True,2,0,1,67,1,0,1,0,1,1,False
12,79,False,5,56,True,1,False,True,5,0,0,64,2,1,2,0,0,1,False
19,80,False,6,63,True,1,False,True,3,0,0,64,2,0,0,0,1,0,False
14,85,False,7,89,True,2,False,True,2,1,1,67,0,1,1,1,2,1,False
23,86,False,7,67,True,2,True,False,3,1,0,68,0,2,0,1,2,0,True
18,72,False,9,84,True,2,False,True,4,0,0,64,1,0,1,1,1,0,False
17,66,True,7,89,True,0,True,False,3,1,0,63,1,1,1,1,1,-1,False
25,66,True,7,91,True,2,False,True,3,1,0,68,1,2,1,0,2,0,False
20,86,False,8,94,True,2,True,False,2,0,2,64,0,0,0,0,1,-1,False
23,95,True,7,80,True,2,False,True,4,0,1,70,0,1,2,0,1,0,False
14,76,False,7,64,True,3,True,False,3,1,0,64,0,1,1,1,1,1,False
12,67,False,7,58,True,0,False,True,2,0,2,59,2,1,1,2,1,0,True
21,90,True,8,75,True,4,False,True,2,0,1,71,2,1,1,0,2,0,False
18,93,True,6,55,True,3,False,True,5,0,1,67,0,1,1,0,1,-1,False
24,95,True,6,96,True,3,True,False,3,2,0,73,1,0,2,0,1,0,False
20,84,False,8,72,True,3,False,True,3,0,0,66,0,0,1,2,1,0,False
21,94,False,5,94,True,2,True,False,2,1,0,73,2,2,1,0,2,0,False
10,61,True,7,85,True,1,False,True,4,0,0,62,2,1,2,1,1,0,False
31,64,False,6,93,True,1,False,True,3,0,0,69,1,2,1,0,2,0,False
19,64,False,8,94,True,3,True,False,3,2,0,66,1,2,1,1,2,0,True
24,89,True,9,53,True,1,True,False,3,0,0,68,1,0,1,0,2,0,False
15,63,True,6,86,True,4,False,True,5,0,0,65,1,1,0,2,1,1,False
22,80,True,8,61,True,1,False,True,2,1,1,67,1,1,2,0,1,1,False
12,79,True,7,99,True,2,False,True,2,0,0,64,1,1,0,1,1,-1,True
23,72,True,6,89,False,0,True,False,3,0,1,67,2,2,1,1,2,-1,False
18,95,True,7,50,True,3,True,False,3,0,1,66,0,0,0,1,1,0,False
20,67,False,9,96,True,1,False,True,3,0,0,68,2,1,2,2,2,1,False
24,74,True,7,65,True,3,False,True,2,1,0,68,1,1,0,1,2,0,False
13,91,True,9,71,True,1,False,True,2,1,2,64,1,0,0,0,1,1,False
16,61,True,7,81,True,2,False,True,1,0,0,63,2,1,0,1,1,0,False
23,87,False,5,96,True,2,False,True,3,1,1,72,2,1,1,1,1,1,False
33,93,False,7,96,True,1,False,True,1,2,1,75,2,1,1,0,2,1,False
19,97,False,5,78,True,2,False,True,3,0,0,71,2,1,0,0,1,1,False
24,95,False,7,66,True,2,False,True,3,0,0,71,2,1,0,2,2,-1,False
19,73,True,6,64,True,4,False,True,5,1,0,66,1,1,0,1,1,1,True
32,83,True,10,68,False,3,True,False,4,0,1,71,2,1,1,0,1,1,False
10,63,False,9,59,True,0,False,True,5,2,1,61,2,1,0,1,2,1,False
21,70,True,7,83,True,1,False,True,3,0,2,65,1,1,1,1,1,0,False
10,64,False,9,76,True,1,True,False,1,0,0,58,1,0,0,0,1,1,False
5,73,True,6,89,True,1,False,True,2,0,0,62,2,0,2,1,1,0,False
22,95,False,5,55,True,2,False,True,0,1,0,69,2,0,1,2,2,0,True
21,74,True,8,70,True,1,False,True,3,2,2,65,1,0,1,1,1,0,False
18,82,True,8,62,True,3,True,False,4,0,0,69,2,1,2,0,1,0,False
19,77,True,6,77,True,1,True,False,3,1,0,68,2,1,2,0,2,0,False
39,78,False,6,73,True,0,False,True,2,1,2,70,1,1,1,0,1,1,False
18,99,True,8,72,True,4,False,True,4,0,0,72,2,1,1,0,1,0,False
23,72,True,4,66,False,3,True,False,4,2,0,66,0,1,0,0,1,1,False
16,85,True,8,86,True,2,True,False,4,0,0,68,0,2,0,2,1,0,False
22,77,True,7,74,True,2,True,False,4,1,0,67,1,1,2,0,0,-1,False
19,62,True,8,60,True,1,False,True,2,1,2,61,2,0,1,0,1,1,False
18,80,True,8,77,True,1,False,True,2,1,0,64,0,0,1,0,2,-1,False
31,93,False,6,80,True,3,False,True,2,0,0,74,2,1,1,1,1,0,False
27,64,False,5,51,True,1,False,True,3,0,0,64,1,1,2,0,2,-1,False
21,63,True,9,60,True,2,False,True,2,2,0,64,2,0,1,1,1,-1,False
6,66,True,7,62,True,2,False,True,4,2,0,61,2,1,0,0,1,0,False
18,91,True,7,62,True,3,True,False,3,0,0,71,2,2,1,0,1,1,False
36,89,True,8,62,True,2,True,False,3,1,1,72,2,0,0,0,2,-1,False
19,83,False,6,64,True,0,True,False,5,2,0,68,2,2,1,1,1,-1,False
27,79,True,8,63,True,2,False,True,5,1,1,69,0,2,2,0,1,-1,False
29,96,False,8,94,False,2,False,True,4,0,0,74,1,2,2,0,2,-1,False
21,91,True,9,66,True,3,False,True,4,1,1,70,1,2,0,0,1,0,False
15,92,True,9,67,True,1,False,True,2,2,0,69,2,0,0,2,2,1,False
5,93,False,7,63,True,2,False,True,3,2,0,64,0,0,1,1,2,0,False
24,86,True,8,98,True,2,False,True,5,2,2,71,0,0,1,2,1,1,False
15,78,True,7,77,True,0,False,True,3,1,0,65,2,0,0,2,1,0,False
21,95,True,7,81,True,0,False,True,3,0,0,71,2,1,1,1,1,0,False
18,61,True,7,67,True,5,False,True,2,2,0,66,0,1,1,2,2,1,False
20,62,False,4,98,True,1,False,True,4,0,0,64,1,1,2,2,0,-1,False
13,71,False,9,73,True,1,True,False,3,0,1,61,0,0,0,2,2,0,False
27,95,True,8,57,True,1,True,False,3,0,1,71,1,1,2,1,0,1,False
16,76,False,7,90,True,0,False,True,3,2,1,65,1,1,1,0,1,0,False
10,65,False,7,55,True,0,False,True,3,0,0,59,0,2,1,0,2,0,False
19,63,True,6,78,True,3,False,True,2,1,0,63,1,1,0,1,1,0,True
20,66,True,6,55,True,1,False,True,3,2,1,64,1,1,0,2,2,-1,False
21,70,False,8,73,True,0,False,True,4,1,0,63,0,0,0,2,1,0,False
28,80,False,5,64,True,1,True,False,2,2,1,70,2,2,1,0,1,0,False
19,88,True,5,95,True,1,False,True,3,0,0,70,2,1,1,1,2,0,False
19,99,True,8,53,True,1,True,False,4,1,0,72,2,2,1,1,1,0,False
13,78,False,7,82,True,0,False,True,2,1,1,65,1,2,2,0,2,0,False
25,81,True,7,85,True,3,False,True,1,2,1,71,2,1,2,1,1,-1,False
21,81,True,7,94,True,3,False,True,1,2,1,70,2,1,1,1,1,0,False
17,82,False,10,94,True,1,True,False,3,0,1,66,1,0,1,2,2,0,False
9,81,True,7,99,True,2,False,True,3,0,1,64,1,1,1,0,1,0,False
29,60,False,7,63,True,0,False,True,4,2,0,64,0,2,1,0,1,-1,False
13,60,False,10,64,True,1,False,True,4,1,2,59,2,0,0,1,1,0,False
16,64,True,7,70,True,5,False,True,4,0,1,65,1,2,1,0,0,1,False
22,64,True,10,77,True,1,False,True,3,0,1,66,2,1,1,0,2,1,False
13,88,True,4,68,True,1,False,True,2,0,0,67,1,1,2,2,1,1,False
11,68,True,5,87,True,1,False,True,4,0,2,62,2,1,1,0,1,1,True
7,96,False,6,50,True,1,True,False,3,1,0,65,2,0,1,2,1,-1,False
17,99,False,10,86,True,1,True,False,2,1,0,70,1,1,0,1,1,1,False
38,98,False,6,94,True,2,False,True,4,2,0,75,0,1,1,0,0,-1,False
14,71,True,8,89,True,0,False,True,3,2,0,66,2,2,1,1,1,0,False
14,80,False,10,56,True,1,False,True,3,2,1,65,2,1,0,0,1,1,False
17,67,False,9,97,True,1,False,True,3,2,1,64,1,1,1,1,0,0,False
21,92,False,6,76,True,2,False,True,5,1,0,70,2,0,0,0,1,1,False
17,96,True,8,87,True,0,True,False,5,0,1,71,1,2,1,1,1,1,False
24,94,False,8,60,True,0,False,True,3,0,0,68,0,1,0,1,1,0,False
14,77,True,6,77,True,1,True,False,2,1,0,64,1,1,0,0,2,0,False
12,90,False,8,67,True,2,False,True,3,0,0,67,2,2,0,0,0,0,False
9,64,True,6,99,True,6,False,True,6,0,1,65,1,2,1,0,2,1,True
7,62,True,7,74,True,3,False,True,3,2,0,62,2,1,1,1,1,0,False
17,90,True,5,88,True,1,False,True,1,1,0,68,0,2,0,1,1,-1,False
18,77,True,4,80,True,1,True,False,2,1,0,66,2,1,1,1,0,-1,False
16,100,True,7,55,True,1,False,True,2,1,1,69,2,2,2,0,1,-1,True
27,64,True,7,77,True,3,False,True,4,0,1,68,1,1,2,2,1,0,False
27,94,False,5,77,True,0,False,True,2,1,0,71,1,0,1,1,2,1,False
18,79,True,8,86,True,3,False,True,4,1,0,68,1,2,1,0,0,0,False
9,93,True,7,66,True,0,True,False,2,1,1,64,2,0,1,0,0,0,False
17,93,False,8,93,True,0,False,True,3,1,1,66,0,1,0,0,1,-1,False
16,97,True,8,81,True,0,True,False,2,0,0,70,1,0,2,2,2,1,False
16,72,False,9,52,True,1,False,True,1,1,1,60,0,1,1,1,2,-1,True
16,98,True,8,85,True,0,False,True,2,1,2,69,1,1,0,0,2,1,False
16,66,True,7,95,True,1,False,True,4,1,0,65,1,1,0,1,1,1,False
18,63,True,7,84,True,1,False,True,2,0,0,66,2,2,1,1,2,0,False
16,77,False,10,69,True,1,True,False,3,0,0,64,1,0,1,1,1,0,False
21,93,False,8,80,True,0,False,True,1,1,1,71,1,2,1,2,2,1,False
22,79,False,7,59,True,0,False,True,3,1,0,66,2,0,1,1,1,1,False
15,93,True,7,80,True,0,False,True,3,0,0,66,1,0,0,0,1,1,False
28,89,False,6,75,True,1,True,False,3,0,1,68,1,1,1,0,0,-1,False
14,68,False,5,51,True,1,False,True,5,0,1,63,2,2,2,2,1,0,True
10,98,True,10,66,True,1,False,True,2,1,0,66,1,0,0,0,2,-1,False
22,62,False,8,60,False,0,False,True,2,1,0,61,0,1,0,1,2,1,False
15,96,False,5,70,True,4,True,False,3,1,0,70,1,0,2,0,2,1,False
22,72,True,7,62,True,5,True,False,2,1,1,68,1,2,0,2,1,0,False
6,80,True,9,92,True,5,False,True,2,2,1,65,1,1,0,0,1,0,False
28,77,False,6,85,True,0,False,True,1,2,0,69,2,1,2,0,1,-1,False
24,67,True,6,87,True,0,False,True,4,1,0,67,1,2,0,1,1,1,False
11,74,False,8,68,True,0,False,True,3,0,1,62,2,1,0,1,1,1,False
11,68,True,8,50,True,2,True,False,4,0,0,61,0,2,0,0,2,1,False
16,67,True,6,88,True,0,False,True,3,1,0,65,2,1,1,2,0,0,False
15,80,False,8,80,True,1,False,True,4,0,1,65,2,1,1,0,1,0,False
6,92,True,5,77,True,1,False,True,4,0,0,66,1,1,1,0,2,1,False
18,83,True,6,64,False,1,True,False,3,0,0,66,1,2,0,1,2,-1,False
19,96,True,7,54,True,1,False,True,3,1,0,69,1,1,2,0,1,0,False
24,85,False,8,89,True,1,False,True,3,0,1,70,2,2,1,0,1,0,False
12,88,False,6,52,False,1,False,True,1,0,0,63,2,1,0,1,2,-1,False
11,87,False,8,53,True,1,False,True,3,0,0,64,0,1,2,1,1,1,False
23,78,False,9,65,True,1,False,True,2,1,2,65,2,0,2,0,2,0,True
26,88,True,6,79,True,1,False,True,4,0,2,71,2,1,1,0,2,0,False
11,63,True,10,100,True,0,False,True,3,0,2,61,1,1,2,1,1,0,False
26,94,True,9,55,True,2,False,True,3,0,0,69,0,0,0,2,1,0,False
20,91,False,7,74,True,1,False,True,4,0,1,69,2,1,1,1,1,0,False
27,70,False,7,80,True,1,False,True,3,0,0,66,1,1,0,0,1,0,False
20,91,False,6,91,True,3,False,True,2,0,0,72,2,1,1,2,2,0,False
5,61,False,9,84,True,1,False,True,3,1,0,60,2,1,2,1,1,0,False
19,69,False,7,90,True,0,False,True,1,1,0,62,0,0,1,0,1,0,False
26,63,True,5,76,True,3,False,True,5,0,0,66,1,1,1,1,2,0,True
15,91,True,4,72,True,1,True,False,2,0,0,69,1,2,0,2,2,0,False
18,90,False,7,81,True,2,False,True,3,2,1,69,2,1,1,1,0,-1,False
19,93,False,7,95,True,3,True,False,3,0,0,71,1,2,0,1,1,-1,False
3,60,True,6,78,True,1,False,True,1,2,0,57,1,0,0,0,1,1,False
30,80,False,5,80,True,0,True,False,4,2,0,72,2,2,1,0,1,1,False
15,88,True,4,67,True,1,True,False,4,0,2,66,0,1,1,1,2,1,False
23,66,True,6,80,True,1,False,True,3,1,0,66,1,1,1,1,1,1,False
19,86,False,6,81,True,3,False,True,3,1,0,70,1,1,1,1,2,0,False
28,63,False,8,88,True,2,False,True,2,0,0,67,1,1,1,0,2,1,False
22,67,True,7,79,True,1,True,False,3,1,1,65,1,1,1,1,0,0,False
19,79,True,9,60,True,1,False,True,3,0,0,63,1,1,0,0,1,0,True
15,86,False,8,79,True,3,False,True,3,1,0,68,2,0,1,0,1,1,False
25,66,True,8,65,True,0,False,True,3,0,0,63,0,1,1,1,1,1,True
9,67,True,8,54,True,3,True,False,5,1,1,63,1,2,1,1,2,1,False
24,68,True,5,91,True,1,False,True,4,1,0,68,1,1,2,2,1,-1,False
13,70,True,6,53,True,2,False,True,0,1,1,60,1,1,1,0,1,-1,True
28,69,False,10,82,True,0,True,False,2,0,0,67,1,1,2,1,1,0,False
21,76,True,4,99,True,0,False,True,3,1,2,65,0,0,2,0,0,1,False
24,86,True,7,54,True,0,False,True,2,1,0,68,2,0,1,0,2,0,False
20,78,False,8,61,True,0,False,True,2,0,1,62,1,0,1,1,1,0,True
9,91,False,4,88,True,2,False,True,4,2,0,65,1,0,0,1,1,0,True
15,89,True,6,55,True,1,True,False,3,0,0,66,1,1,2,0,1,1,False
24,65,True,10,92,True,3,False,True,4,0,0,67,1,1,0,1,2,0,False
21,62,True,7,50,False,1,False,True,2,0,1,60,0,2,0,2,1,-1,False
27,95,True,6,94,True,2,False,True,4,2,2,74,0,2,2,1,1,0,False
22,63,True,7,53,True,1,False,True,4,0,0,62,0,0,1,2,1,0,False
14,66,True,6,96,True,0,False,True,3,1,1,61,0,1,0,2,1,-1,False
15,61,False,10,93,True,0,False,True,4,0,0,63,1,1,2,1,2,0,False
21,85,False,6,77,True,2,False,True,3,1,2,66,1,0,1,0,1,0,False
6,83,False,6,89,True,1,False,True,4,2,0,65,1,1,1,0,1,1,False
30,99,False,5,54,True,0,True,False,3,2,0,72,0,1,1,1,1,1,False
23,95,False,7,57,True,1,True,False,2,0,0,70,2,1,1,0,1,0,False
27,76,True,7,68,True,1,False,True,3,2,1,71,2,2,1,1,1,0,False
11,75,True,9,77,False,1,True,False,2,1,1,64,2,2,1,2,2,0,True
27,72,False,5,93,True,1,False,True,2,1,0,70,1,2,0,2,1,1,False
33,66,False,8,77,True,2,False,True,3,0,0,68,1,1,1,1,0,0,False
12,66,True,7,83,False,1,False,True,3,0,0,61,0,2,1,1,1,0,False
25,65,True,4,84,True,1,False,True,2,0,0,68,2,1,2,2,1,1,False
20,65,False,6,94,True,1,False,True,2,2,0,64,0,1,1,0,2,1,False
11,70,True,6,89,True,2,False,True,4,0,0,64,1,2,0,1,1,1,False
23,72,True,10,99,True,2,True,False,4,2,0,71,1,2,1,1,2,0,False
25,98,True,8,51,True,0,True,False,2,1,1,72,1,2,1,1,1,1,False
16,83,True,7,60,True,0,False,True,1,1,1,66,1,1,1,2,1,1,False
27,100,True,4,97,True,4,False,True,3,0,0,74,0,1,0,0,2,1,False
10,75,True,4,90,True,3,False,True,3,2,1,65,1,1,1,1,2,1,True
11,78,False,8,63,True,1,False,True,3,0,0,64,2,2,0,0,1,0,False
21,73,True,8,99,True,1,False,True,4,1,1,69,2,1,1,1,2,1,False
20,67,False,6,93,False,1,False,True,3,1,0,62,1,1,0,0,1,-1,True
16,66,True,7,53,True,2,False,True,2,2,1,62,1,1,2,1,1,-1,False
25,98,True,7,91,True,2,False,True,3,2,0,72,0,0,1,0,0,1,False
23,99,False,7,89,True,1,False,True,3,0,0,73,1,2,2,1,1,0,False
25,62,False,6,61,True,1,False,True,4,2,1,64,1,0,2,1,1,1,False
19,66,False,8,83,True,2,False,True,3,0,0,65,1,1,1,1,2,0,False
24,77,True,9,99,True,1,False,True,1,0,0,70,2,2,1,0,1,1,False
17,67,True,6,84,True,1,False,True,3,2,1,66,1,1,2,2,2,0,False
32,75,False,5,91,True,1,False,True,2,1,1,70,0,2,0,2,1,1,False
15,65,True,6,55,True,2,True,False,3,0,0,63,1,2,0,1,1,1,False
33,78,False,7,86,True,1,False,True,4,0,0,69,0,0,1,0,2,1,False
20,71,True,8,60,True,0,False,True,2,0,0,64,2,1,0,1,1,0,False
12,74,False,8,54,True,2,True,False,5,2,1,63,0,1,1,1,1,1,False
28,64,False,8,78,True,2,True,False,3,2,0,66,1,1,0,1,1,-1,False
21,77,True,8,88,True,2,True,False,1,1,1,68,1,1,0,2,1,1,False
25,99,True,7,77,True,0,False,True,3,0,0,97,1,1,1,2,2,0,False
27,73,False,9,97,True,2,False,True,1,0,0,67,0,0,1,1,2,0,False
22,95,False,7,85,True,0,True,False,4,1,0,71,1,1,1,1,1,1,False
16,94,True,8,56,True,2,False,True,2,1,0,66,0,0,0,0,2,1,False
26,98,True,7,97,True,2,False,True,2,2,1,72,1,0,1,0,1,0,True
20,92,True,7,58,True,2,False,True,4,2,0,70,2,1,0,0,0,0,False
24,86,True,7,88,True,1,False,True,3,0,2,69,1,1,1,0,1,0,False
7,94,True,9,57,True,2,False,True,3,2,0,66,1,0,2,1,1,-1,False
23,63,False,7,100,True,2,True,False,3,2,0,69,2,2,0,1,2,1,False
16,79,True,6,67,False,2,True,False,3,1,0,65,1,1,0,1,2,1,False
30,100,False,6,75,True,0,False,True,4,1,1,75,2,2,1,0,1,0,False
24,91,False,8,73,True,2,True,False,2,2,1,70,0,1,1,0,2,1,False
21,98,True,6,55,True,1,False,True,3,0,0,70,2,0,0,1,1,1,False
23,91,True,7,75,True,2,False,True,2,0,2,69,1,2,0,0,2,-1,False
14,95,False,7,57,True,2,False,True,2,1,0,68,2,1,1,0,0,0,False
30,88,True,6,90,True,4,True,False,2,1,1,73,0,1,2,2,1,-1,False
32,90,True,5,98,True,0,False,True,3,1,1,74,1,1,2,1,2,0,False
22,81,False,5,90,True,0,False,True,2,1,1,66,0,0,1,2,1,1,False
30,97,True,6,72,True,1,False,True,2,0,2,74,2,1,2,0,2,1,False
17,93,True,5,50,True,3,False,True,2,0,1,67,1,0,0,2,1,1,False
15,94,True,8,52,True,1,True,False,2,1,2,67,2,1,0,1,1,1,False
20,87,False,10,75,True,3,True,False,2,1,0,70,1,2,0,1,1,0,False
23,72,True,6,84,True,1,False,True,2,0,0,67,0,2,1,2,2,0,False
18,61,True,6,91,True,3,False,True,3,1,1,80,1,0,2,1,2,1,False
23,97,True,6,80,True,1,False,True,2,1,1,70,1,2,0,0,0,-1,False
22,83,False,8,99,True,4,False,True,4,0,0,71,2,1,0,2,2,-1,True
14,72,False,8,75,True,4,True,False,2,1,0,64,1,0,2,2,1,1,True
23,66,True,7,80,True,1,False,True,3,1,1,68,2,2,1,1,1,1,False
25,93,False,5,62,True,0,False,True,3,0,2,68,1,1,1,0,1,0,False
21,93,True,6,67,False,1,False,True,3,0,0,69,1,1,1,2,1,1,False
27,93,True,7,84,True,1,True,False,2,2,0,72,2,0,0,1,1,0,False
13,86,False,7,80,True,0,True,False,5,1,0,65,1,1,1,0,1,-1,False
23,75,True,7,68,True,1,True,False,4,0,0,64,0,0,1,2,0,0,True
13,72,False,8,56,True,1,False,True,4,2,1,64,1,2,0,0,2,1,False
13,60,False,5,67,True,1,False,True,4,0,2,58,0,1,2,0,1,1,True
16,93,True,7,52,True,2,False,True,3,0,0,69,2,1,0,1,2,0,False
14,63,False,7,79,True,1,False,True,3,0,0,61,2,0,1,0,1,0,False
17,85,True,6,66,True,0,False,True,2,1,1,68,2,2,1,1,2,0,False
19,80,True,6,69,True,1,True,False,4,1,0,66,2,1,0,0,0,0,True
25,81,False,8,79,True,1,False,True,4,1,0,68,1,1,0,1,1,0,False
18,97,False,5,79,True,2,False,True,3,1,1,70,0,2,0,0,2,1,False
10,61,True,10,79,True,4,False,True,2,1,1,62,2,0,1,2,2,1,True
27,91,False,8,75,True,2,True,False,3,0,0,71,1,1,0,1,2,0,False
15,62,False,7,74,True,0,False,True,3,2,1,61,1,1,2,0,2,-1,False
20,62,True,7,91,True,1,False,True,3,1,0,64,2,1,0,1,0,-1,False
23,77,False,8,73,True,1,False,True,2,1,0,65,1,0,1,0,0,1,False
21,63,True,6,77,True,3,False,True,1,0,0,63,0,1,0,1,2,-1,False
27,92,True,6,99,True,4,True,False,3,0,0,74,2,1,0,0,0,1,False
23,81,False,9,59,True,2,False,True,2,1,0,68,1,2,0,1,2,0,False
15,61,True,6,86,True,2,False,True,3,0,0,65,2,1,2,2,2,0,False
33,62,False,7,74,True,2,False,True,2,1,1,66,1,1,0,1,1,0,False
21,85,True,6,92,True,1,False,True,2,0,1,69,1,2,1,1,2,0,True
19,92,True,7,70,True,2,True,False,2,1,0,69,0,1,0,2,1,1,False
26,78,False,8,65,True,3,False,True,3,1,0,70,2,1,1,1,1,1,False
21,82,True,10,60,True,3,False,True,4,0,0,70,1,1,2,2,2,1,False
22,92,True,6,94,True,1,False,True,3,0,0,71,1,1,1,1,1,1,False
35,84,False,5,86,True,1,False,True,3,0,0,72,1,1,1,1,1,0,False
18,69,False,7,54,True,1,False,True,4,0,1,61,1,0,1,0,2,0,False
18,85,True,6,86,False,1,True,False,3,0,0,68,1,2,2,1,1,0,False
21,85,True,7,52,True,3,True,False,3,0,0,66,1,0,1,0,1,0,False
